"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"46570.262014";"Instant engine power (based on fuel consumption)";"3.84445792735882";"hp";"13.0158679";"77.5656672";
"46570.262014";"MAF air flow rate";"15.05";"g/sec";"13.0158679";"77.5656672";
"46570.262014";"Power from MAF";"18.06";"hp";"13.0158679";"77.5656672";
"46570.370014";"Calculated engine load value";"31.3725490196078";"%";"13.0158679";"77.5656672";
"46570.416014";"Calculated boost";"-1.20743916891011";"psi";"13.0158679";"77.5656672";
"46570.416014";"Intake manifold absolute pressure";"13.488509634651";"psi";"13.0158679";"77.5656672";
"46570.460014";"Engine RPM";"864";"rpm";"13.0158679";"77.5656672";
"46570.460014";"Engine RPM x1000";"0.9";"rpm";"13.0158679";"77.5656672";
"46570.515014";"Average speed";"0";"km/h";"13.0158679";"77.5656672";
"46570.515014";"Distance travelled";"0";"km";"13.0158679";"77.5656672";
"46570.515014";"Distance travelled (total)";"0";"km";"13.0158679";"77.5656672";
"46570.515014";"Vehicle acceleration";"0";"g";"13.0158679";"77.5656672";
"46570.515014";"Vehicle speed";"0";"km/h";"13.0158679";"77.5656672";
"46570.563014";"Intake air temperature";"40";"℃";"13.0158679";"77.5656672";
"46570.665014";"Calculated instant fuel rate";"1.31402714932127";"L/h";"13.0158679";"77.5656672";
"46570.665014";"Fuel used";"0.00217479331859917";"L";"13.0158679";"77.5656672";
"46570.665014";"Fuel used (total)";"0.00217479331859917";"L";"13.0158679";"77.5656672";
"46570.665014";"Fuel used price";"0.00219654125178516";"₹";"13.0158679";"77.5656672";
"46570.665014";"Fuel used price (total)";"0";"₹";"13.0158679";"77.5656672";
"46570.665014";"Instant engine power (based on fuel consumption)";"5.81815168838512";"hp";"13.0158679";"77.5656672";
"46570.665014";"MAF air flow rate";"14.52";"g/sec";"13.0158679";"77.5656672";
"46570.665014";"Power from MAF";"17.424";"hp";"13.0158679";"77.5656672";
"46570.763014";"Altitude (GPS)";"858.7";"m";"13.0158679";"77.5656672";
"46570.763014";"Average speed (GPS)";"0.00325655343219088";"km/h";"13.0158679";"77.5656672";
"46570.763014";"Speed (GPS)";"0";"km/h";"13.0158679";"77.5656672";
"46570.811014";"Calculated engine load value";"34.5098039215686";"%";"13.0158679";"77.5656672";
"46570.844014";"Altitude (GPS)";"873.700012207031";"m";"13.0158679";"77.5656672";
"46570.844014";"Average speed (GPS)";"0.00324926850861747";"km/h";"13.0158679";"77.5656672";
"46570.844014";"Speed (GPS)";"0";"km/h";"13.0158679";"77.5656672";
"46570.852014";"Engine coolant temperature";"75";"℃";"13.0158679";"77.5656672";
"46570.903014";"Calculated boost";"-1.06240143090289";"psi";"13.0158679";"77.5656672";
"46570.903014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158679";"77.5656672";
"46570.966014";"Engine RPM";"833";"rpm";"13.0158679";"77.5656672";
"46570.966014";"Engine RPM x1000";"0.8";"rpm";"13.0158679";"77.5656672";
"46571.013014";"Average speed";"0";"km/h";"13.0158679";"77.5656672";
"46571.013014";"Distance travelled";"0";"km";"13.0158679";"77.5656672";
"46571.013014";"Distance travelled (total)";"0";"km";"13.0158679";"77.5656672";
"46571.013014";"Vehicle acceleration";"0";"g";"13.0158679";"77.5656672";
"46571.013014";"Vehicle speed";"0";"km/h";"13.0158679";"77.5656672";
"46571.062014";"Intake air temperature";"40";"℃";"13.0158679";"77.5656672";
"46571.112014";"Calculated instant fuel rate";"1.39864253393665";"L/h";"13.0158679";"77.5656672";
"46571.112014";"Fuel used";"0.00234857352675654";"L";"13.0158679";"77.5656672";
"46571.112014";"Fuel used (total)";"0.00234857352675654";"L";"13.0158679";"77.5656672";
"46571.112014";"Fuel used price";"0.0023720592620241";"₹";"13.0158679";"77.5656672";
"46571.112014";"Fuel used price (total)";"0";"₹";"13.0158679";"77.5656672";
"46571.112014";"Instant engine power (based on fuel consumption)";"6.19280539559174";"hp";"13.0158679";"77.5656672";
"46571.112014";"MAF air flow rate";"14.05";"g/sec";"13.0158679";"77.5656672";
"46571.112014";"Power from MAF";"16.86";"hp";"13.0158679";"77.5656672";
"46571.263014";"Calculated engine load value";"36.078431372549";"%";"13.0158679";"77.5656672";
"46571.346014";"Engine coolant temperature";"75";"℃";"13.0158679";"77.5656672";
"46571.433014";"Calculated boost";"-1.06240143090289";"psi";"13.0158679";"77.5656672";
"46571.433014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158679";"77.5656672";
"46571.506014";"Engine RPM";"825";"rpm";"13.0158679";"77.5656672";
"46571.506014";"Engine RPM x1000";"0.8";"rpm";"13.0158679";"77.5656672";
"46571.592014";"Average speed";"0";"km/h";"13.0158679";"77.5656672";
"46571.592014";"Distance travelled";"0";"km";"13.0158679";"77.5656672";
"46571.592014";"Distance travelled (total)";"0";"km";"13.0158679";"77.5656672";
"46571.592014";"Vehicle acceleration";"0";"g";"13.0158679";"77.5656672";
"46571.592014";"Vehicle speed";"0";"km/h";"13.0158679";"77.5656672";
"46571.667014";"Intake air temperature";"40";"℃";"13.0158679";"77.5656672";
"46571.750014";"Calculated instant fuel rate";"1.47678733031674";"L/h";"13.0158679";"77.5656672";
"46571.750014";"Fuel used";"0.00261012228513889";"L";"13.0158679";"77.5656672";
"46571.750014";"Fuel used (total)";"0.00261012228513889";"L";"13.0158679";"77.5656672";
"46571.750014";"Fuel used price";"0.00263622350799028";"₹";"13.0158679";"77.5656672";
"46571.750014";"Fuel used price (total)";"0";"₹";"13.0158679";"77.5656672";
"46571.750014";"Instant engine power (based on fuel consumption)";"6.53880911342373";"hp";"13.0158679";"77.5656672";
"46571.750014";"MAF air flow rate";"14.19";"g/sec";"13.0158679";"77.5656672";
"46571.750014";"Power from MAF";"17.028";"hp";"13.0158679";"77.5656672";
"46571.787014";"Altitude (GPS)";"858.6";"m";"13.0158679";"77.5656672";
"46571.787014";"Average speed (GPS)";"0.00316711860842347";"km/h";"13.0158679";"77.5656672";
"46571.787014";"Speed (GPS)";"0";"km/h";"13.0158679";"77.5656672";
"46571.788014";"Altitude (GPS)";"858.6";"m";"13.0158679";"77.5656672";
"46571.788014";"Average speed (GPS)";"0.00316708107585919";"km/h";"13.0158679";"77.5656672";
"46571.788014";"Speed (GPS)";"0";"km/h";"13.0158679";"77.5656672";
"46571.818014";"Average speed (GPS)";"0.00316446482159709";"km/h";"13.0158679";"77.5656672";
"46571.818014";"Speed (GPS)";"0";"km/h";"13.0158679";"77.5656672";
"46571.819014";"Altitude (GPS)";"873.700012207031";"m";"13.0158679";"77.5656672";
"46571.831014";"Distance traveled with MIL on";"0";"km";"13.0158679";"77.5656672";
"46571.880014";"Altitude (GPS)";"873.700012207031";"m";"13.0158679";"77.5656672";
"46571.880014";"Average speed (GPS)";"0.0031592464419814";"km/h";"13.0158679";"77.5656672";
"46571.880014";"Speed (GPS)";"0";"km/h";"13.0158679";"77.5656672";
"46571.913014";"Fuel rail press.";"4369.98704615091";"psi";"13.0158679";"77.5656672";
"46572.021014";"Calculated engine load value";"36.078431372549";"%";"13.0158679";"77.5656672";
"46572.072014";"Calculated boost";"-0.917363692895667";"psi";"13.0158679";"77.5656672";
"46572.072014";"Intake manifold absolute pressure";"13.778585110665";"psi";"13.0158679";"77.5656672";
"46572.124014";"Engine RPM";"824";"rpm";"13.0158679";"77.5656672";
"46572.124014";"Engine RPM x1000";"0.8";"rpm";"13.0158679";"77.5656672";
"46572.177014";"Average speed";"0";"km/h";"13.0158679";"77.5656672";
"46572.177014";"Distance travelled";"0";"km";"13.0158679";"77.5656672";
"46572.177014";"Distance travelled (total)";"0";"km";"13.0158679";"77.5656672";
"46572.177014";"Vehicle acceleration";"0";"g";"13.0158679";"77.5656672";
"46572.177014";"Vehicle speed";"0";"km/h";"13.0158679";"77.5656672";
"46572.243014";"Intake air temperature";"40";"℃";"13.0158679";"77.5656672";
"46572.327014";"Calculated instant fuel rate";"1.46221719457014";"L/h";"13.0158679";"77.5656672";
"46572.327014";"Fuel used";"0.00284418418429676";"L";"13.0158679";"77.5656672";
"46572.327014";"Fuel used (total)";"0.00284418418429676";"L";"13.0158679";"77.5656672";
"46572.327014";"Fuel used price";"0.00287262602613973";"₹";"13.0158679";"77.5656672";
"46572.327014";"Fuel used price (total)";"0";"₹";"13.0158679";"77.5656672";
"46572.327014";"Instant engine power (based on fuel consumption)";"6.47429654993682";"hp";"13.0158679";"77.5656672";
"46572.327014";"MAF air flow rate";"14.05";"g/sec";"13.0158679";"77.5656672";
"46572.327014";"Power from MAF";"16.86";"hp";"13.0158679";"77.5656672";
"46572.483014";"Calculated engine load value";"35.6862745098039";"%";"13.0158679";"77.5656672";
"46572.565014";"Engine coolant temperature";"75";"℃";"13.0158679";"77.5656672";
"46572.648014";"Calculated boost";"-0.917363692895667";"psi";"13.0158679";"77.5656672";
"46572.648014";"Intake manifold absolute pressure";"13.778585110665";"psi";"13.0158679";"77.5656672";
"46572.729014";"Engine RPM";"826";"rpm";"13.0158679";"77.5656672";
"46572.729014";"Engine RPM x1000";"0.8";"rpm";"13.0158679";"77.5656672";
"46572.761014";"Average speed (GPS)";"0.0135416462556364";"km/h";"13.0157683333333";"77.5656783333333";
"46572.761014";"Speed (GPS)";"0.453985011577606";"km/h";"13.0157683333333";"77.5656783333333";
"46572.762014";"Altitude (GPS)";"858.6";"m";"13.0157683333333";"77.5656783333333";
"46572.763014";"Altitude (GPS)";"858.6";"m";"13.0157683333333";"77.5656783333333";
"46572.763014";"Average speed (GPS)";"0.0135560313663323";"km/h";"13.0157683333333";"77.5656783333333";
"46572.763014";"Speed (GPS)";"0.453985011577606";"km/h";"13.0157683333333";"77.5656783333333";
"46572.780014";"Altitude (GPS)";"873.700012207031";"m";"13.0157683333333";"77.5656783333333";
"46572.780014";"Average speed (GPS)";"0.0135499213782546";"km/h";"13.0157683333333";"77.5656783333333";
"46572.780014";"Speed (GPS)";"0";"km/h";"13.0157683333333";"77.5656783333333";
"46572.798014";"Average speed";"0";"km/h";"13.0157683333333";"77.5656783333333";
"46572.798014";"Distance travelled";"0";"km";"13.0157683333333";"77.5656783333333";
"46572.798014";"Distance travelled (total)";"0";"km";"13.0157683333333";"77.5656783333333";
"46572.798014";"Vehicle acceleration";"0";"g";"13.0157683333333";"77.5656783333333";
"46572.798014";"Vehicle speed";"0";"km/h";"13.0157683333333";"77.5656783333333";
"46572.894014";"Intake air temperature";"40";"℃";"13.0157683333333";"77.5656783333333";
"46572.977014";"Calculated instant fuel rate";"1.46073529411765";"L/h";"13.0157683333333";"77.5656783333333";
"46572.977014";"Fuel used";"0.00310803939733597";"L";"13.0157683333333";"77.5656783333333";
"46572.977014";"Fuel used (total)";"0.00310803939733597";"L";"13.0157683333333";"77.5656783333333";
"46572.977014";"Fuel used price";"0.00313911979130933";"₹";"13.0157683333333";"77.5656783333333";
"46572.977014";"Fuel used price (total)";"0";"₹";"13.0157683333333";"77.5656783333333";
"46572.977014";"Instant engine power (based on fuel consumption)";"6.4677351013213";"hp";"13.0157683333333";"77.5656783333333";
"46572.977014";"MAF air flow rate";"14.19";"g/sec";"13.0157683333333";"77.5656783333333";
"46572.977014";"Power from MAF";"17.028";"hp";"13.0157683333333";"77.5656783333333";
"46573.053014";"Distance traveled with MIL on";"0";"km";"13.0157683333333";"77.5656783333333";
"46573.127014";"Fuel rail press.";"4210.44553434321";"psi";"13.0157683333333";"77.5656783333333";
"46573.204014";"Barometric pressure";"13.05339642063";"psi";"13.0157683333333";"77.5656783333333";
"46573.318014";"Calculated engine load value";"35.6862745098039";"%";"13.0157683333333";"77.5656783333333";
"46573.368014";"Calculated boost";"0.7251886900361";"psi";"13.0157683333333";"77.5656783333333";
"46573.368014";"Intake manifold absolute pressure";"13.778585110665";"psi";"13.0157683333333";"77.5656783333333";
"46573.420014";"Engine RPM";"828";"rpm";"13.0157683333333";"77.5656783333333";
"46573.420014";"Engine RPM x1000";"0.8";"rpm";"13.0157683333333";"77.5656783333333";
"46573.509014";"Calculated engine load value";"36.078431372549";"%";"13.0157683333333";"77.5656783333333";
"46573.593014";"Engine coolant temperature";"75";"℃";"13.0157683333333";"77.5656783333333";
"46573.666014";"Calculated boost";"0.7251886900361";"psi";"13.0157683333333";"77.5656783333333";
"46573.666014";"Intake manifold absolute pressure";"13.778585110665";"psi";"13.0157683333333";"77.5656783333333";
"46573.738014";"Engine RPM";"824";"rpm";"13.0157683333333";"77.5656783333333";
"46573.738014";"Engine RPM x1000";"0.8";"rpm";"13.0157683333333";"77.5656783333333";
"46573.774014";"Average speed (GPS)";"0.0132068747276956";"km/h";"13.015765";"77.56568";
"46573.774014";"Speed (GPS)";"0";"km/h";"13.015765";"77.56568";
"46573.775014";"Altitude (GPS)";"859.1";"m";"13.015765";"77.56568";
"46573.775014";"Average speed (GPS)";"0.0132065644345573";"km/h";"13.015765";"77.56568";
"46573.775014";"Speed (GPS)";"0";"km/h";"13.015765";"77.56568";
"46573.776014";"Altitude (GPS)";"859.1";"m";"13.015765";"77.56568";
"46573.788014";"Altitude (GPS)";"873.700012207031";"m";"13.015765";"77.56568";
"46573.788014";"Average speed (GPS)";"0.0132024308252676";"km/h";"13.015765";"77.56568";
"46573.788014";"Speed (GPS)";"0";"km/h";"13.015765";"77.56568";
"46573.806014";"Average speed";"0";"km/h";"13.015765";"77.56568";
"46573.806014";"Distance travelled";"0";"km";"13.015765";"77.56568";
"46573.806014";"Distance travelled (total)";"0";"km";"13.015765";"77.56568";
"46573.806014";"Vehicle acceleration";"0";"g";"13.015765";"77.56568";
"46573.806014";"Vehicle speed";"0";"km/h";"13.015765";"77.56568";
"46573.883014";"Intake air temperature";"40";"℃";"13.015765";"77.56568";
"46573.966014";"Calculated instant fuel rate";"1.46533936651584";"L/h";"13.015765";"77.56568";
"46573.966014";"Fuel used";"0.00351091227254965";"L";"13.015765";"77.56568";
"46573.966014";"Fuel used (total)";"0.00351091227254965";"L";"13.015765";"77.56568";
"46573.966014";"Fuel used price";"0.00354602139527514";"₹";"13.015765";"77.56568";
"46573.966014";"Fuel used price (total)";"0";"₹";"13.015765";"77.56568";
"46573.966014";"Instant engine power (based on fuel consumption)";"6.48812067068402";"hp";"13.015765";"77.56568";
"46573.966014";"MAF air flow rate";"14.08";"g/sec";"13.015765";"77.56568";
"46573.966014";"Power from MAF";"16.896";"hp";"13.015765";"77.56568";
"46574.058014";"Distance traveled with MIL on";"0";"km";"13.015765";"77.56568";
"46574.145014";"Fuel rail press.";"4306.17044142783";"psi";"13.015765";"77.56568";
"46574.217014";"Barometric pressure";"13.05339642063";"psi";"13.015765";"77.56568";
"46574.262014";"Calculated engine load value";"35.6862745098039";"%";"13.015765";"77.56568";
"46574.307014";"Calculated boost";"0.7251886900361";"psi";"13.015765";"77.56568";
"46574.307014";"Intake manifold absolute pressure";"13.778585110665";"psi";"13.015765";"77.56568";
"46574.354014";"Engine RPM";"826";"rpm";"13.015765";"77.56568";
"46574.354014";"Engine RPM x1000";"0.8";"rpm";"13.015765";"77.56568";
"46574.432014";"Average speed";"0";"km/h";"13.015765";"77.56568";
"46574.432014";"Distance travelled";"0";"km";"13.015765";"77.56568";
"46574.432014";"Distance travelled (total)";"0";"km";"13.015765";"77.56568";
"46574.432014";"Vehicle acceleration";"0";"g";"13.015765";"77.56568";
"46574.432014";"Vehicle speed";"0";"km/h";"13.015765";"77.56568";
"46574.520014";"Intake air temperature";"40";"℃";"13.015765";"77.56568";
"46574.617014";"Calculated instant fuel rate";"1.45455882352941";"L/h";"13.015765";"77.56568";
"46574.617014";"Fuel used";"0.00377372838508641";"L";"13.015765";"77.56568";
"46574.617014";"Fuel used (total)";"0.00377372838508641";"L";"13.015765";"77.56568";
"46574.617014";"Fuel used price";"0.00381146566893728";"₹";"13.015765";"77.56568";
"46574.617014";"Fuel used price (total)";"0";"₹";"13.015765";"77.56568";
"46574.617014";"Instant engine power (based on fuel consumption)";"6.44038738419098";"hp";"13.015765";"77.56568";
"46574.617014";"MAF air flow rate";"14.13";"g/sec";"13.015765";"77.56568";
"46574.617014";"Power from MAF";"16.956";"hp";"13.015765";"77.56568";
"46574.643014";"Altitude (GPS)";"873.700012207031";"m";"13.015765";"77.56568";
"46574.643014";"Average speed (GPS)";"0.0129211137792538";"km/h";"13.015765";"77.56568";
"46574.643014";"Speed (GPS)";"0";"km/h";"13.015765";"77.56568";
"46574.644014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46574.645014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46574.645014";"Average speed (GPS)";"0.0129204898472011";"km/h";"13.0158602";"77.5656731";
"46574.645014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46574.646014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46574.646014";"Average speed (GPS)";"0.0129202327622508";"km/h";"13.0158602";"77.5656731";
"46574.646014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46574.694014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46574.767014";"Fuel rail press.";"4401.89534851245";"psi";"13.0158602";"77.5656731";
"46574.793014";"Altitude (GPS)";"859.3";"m";"13.0157683333333";"77.5656766666667";
"46574.794014";"Altitude (GPS)";"859.3";"m";"13.0157683333333";"77.5656766666667";
"46574.794014";"Average speed (GPS)";"0.0128727892898055";"km/h";"13.0157683333333";"77.5656766666667";
"46574.794014";"Speed (GPS)";"0";"km/h";"13.0157683333333";"77.5656766666667";
"46574.795014";"Altitude (GPS)";"873.700012207031";"m";"13.0157683333333";"77.5656766666667";
"46574.795014";"Average speed (GPS)";"0.0128724421185899";"km/h";"13.0157683333333";"77.5656766666667";
"46574.795014";"Speed (GPS)";"0";"km/h";"13.0157683333333";"77.5656766666667";
"46574.798014";"Altitude (GPS)";"873.700012207031";"m";"13.0157683333333";"77.5656766666667";
"46574.798014";"Average speed (GPS)";"0.0128716488371746";"km/h";"13.0157683333333";"77.5656766666667";
"46574.798014";"Speed (GPS)";"0";"km/h";"13.0157683333333";"77.5656766666667";
"46574.802014";"Altitude (GPS)";"873.700012207031";"m";"13.0157683333333";"77.5656766666667";
"46574.802014";"Average speed (GPS)";"0.0128702978651242";"km/h";"13.0157683333333";"77.5656766666667";
"46574.802014";"Speed (GPS)";"0";"km/h";"13.0157683333333";"77.5656766666667";
"46574.847014";"Barometric pressure";"13.05339642063";"psi";"13.0157683333333";"77.5656766666667";
"46574.998014";"Calculated engine load value";"36.078431372549";"%";"13.0157683333333";"77.5656766666667";
"46575.019014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46575.059014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46575.059014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46575.059014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46575.059014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46575.059014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46575.112014";"Intake air temperature";"40";"℃";"13.0158602";"77.5656731";
"46575.152014";"Calculated instant fuel rate";"1.46846153846154";"L/h";"13.0158602";"77.5656731";
"46575.152014";"Fuel used";"0.00399186924401804";"L";"13.0158602";"77.5656731";
"46575.152014";"Fuel used (total)";"0.00399186924401804";"L";"13.0158602";"77.5656731";
"46575.152014";"Fuel used price";"0.00403178793645822";"₹";"13.0158602";"77.5656731";
"46575.152014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46575.152014";"Instant engine power (based on fuel consumption)";"6.50194479143121";"hp";"13.0158602";"77.5656731";
"46575.152014";"MAF air flow rate";"14.11";"g/sec";"13.0158602";"77.5656731";
"46575.152014";"Power from MAF";"16.932";"hp";"13.0158602";"77.5656731";
"46575.223014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46575.297014";"Fuel rail press.";"4465.71195323553";"psi";"13.0158602";"77.5656731";
"46575.384014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46575.446014";"Calculated engine load value";"35.2941176470588";"%";"13.0158602";"77.5656731";
"46575.496014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46575.496014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46575.496014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46575.496014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46575.496014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46575.544014";"Intake air temperature";"40";"℃";"13.0158602";"77.5656731";
"46575.605014";"Calculated instant fuel rate";"1.43042986425339";"L/h";"13.0158602";"77.5656731";
"46575.605014";"Fuel used";"0.0041718494658789";"L";"13.0158602";"77.5656731";
"46575.605014";"Fuel used (total)";"0.0041718494658789";"L";"13.0158602";"77.5656731";
"46575.605014";"Fuel used price";"0.00421356796053769";"₹";"13.0158602";"77.5656731";
"46575.605014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46575.605014";"Instant engine power (based on fuel consumption)";"6.33355097276428";"hp";"13.0158602";"77.5656731";
"46575.605014";"MAF air flow rate";"14.05";"g/sec";"13.0158602";"77.5656731";
"46575.605014";"Power from MAF";"16.86";"hp";"13.0158602";"77.5656731";
"46575.660014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46575.709014";"Fuel rail press.";"4240.90345932468";"psi";"13.0158602";"77.5656731";
"46575.766014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46575.775014";"Average speed (GPS)";"0.0125668714987483";"km/h";"13.0158602";"77.5656731";
"46575.775014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46575.776014";"Altitude (GPS)";"859.4";"m";"13.0158602";"77.5656731";
"46575.816014";"Calculated engine load value";"35.6862745098039";"%";"13.0158602";"77.5656731";
"46575.833014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46575.833014";"Average speed (GPS)";"0.0125493307039636";"km/h";"13.0158602";"77.5656731";
"46575.833014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46575.876014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46575.876014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46575.876014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46575.876014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46575.876014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46575.928014";"Intake air temperature";"40";"℃";"13.0158602";"77.5656731";
"46575.976014";"Calculated instant fuel rate";"1.4525";"L/h";"13.0158602";"77.5656731";
"46575.976014";"Fuel used";"0.00432178732893445";"L";"13.0158602";"77.5656731";
"46575.976014";"Fuel used (total)";"0.00432178732893445";"L";"13.0158602";"77.5656731";
"46575.976014";"Fuel used price";"0.0043650052022238";"₹";"13.0158602";"77.5656731";
"46575.976014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46575.976014";"Instant engine power (based on fuel consumption)";"6.43127147848088";"hp";"13.0158602";"77.5656731";
"46575.976014";"MAF air flow rate";"14.11";"g/sec";"13.0158602";"77.5656731";
"46575.976014";"Power from MAF";"16.932";"hp";"13.0158602";"77.5656731";
"46576.032014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46576.081014";"Fuel rail press.";"4465.71195323553";"psi";"13.0158602";"77.5656731";
"46576.137014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46576.180014";"Calculated engine load value";"35.2941176470588";"%";"13.0158602";"77.5656731";
"46576.224014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46576.224014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46576.224014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46576.224014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46576.224014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46576.269014";"Intake air temperature";"40";"℃";"13.0158602";"77.5656731";
"46576.315014";"Calculated instant fuel rate";"1.43857466063348";"L/h";"13.0158602";"77.5656731";
"46576.315014";"Fuel used";"0.00445725103153626";"L";"13.0158602";"77.5656731";
"46576.315014";"Fuel used (total)";"0.00445725103153626";"L";"13.0158602";"77.5656731";
"46576.315014";"Fuel used price";"0.00450182354185163";"₹";"13.0158602";"77.5656731";
"46576.315014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46576.315014";"Instant engine power (based on fuel consumption)";"6.36961389645262";"hp";"13.0158602";"77.5656731";
"46576.315014";"MAF air flow rate";"14.13";"g/sec";"13.0158602";"77.5656731";
"46576.315014";"Power from MAF";"16.956";"hp";"13.0158602";"77.5656731";
"46576.376014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46576.433014";"Fuel rail press.";"4240.90345932468";"psi";"13.0158602";"77.5656731";
"46576.477014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46576.563014";"Calculated engine load value";"35.2941176470588";"%";"13.0158602";"77.5656731";
"46576.622014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46576.622014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46576.622014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46576.622014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46576.622014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46576.673014";"Intake air temperature";"40";"℃";"13.0158602";"77.5656731";
"46576.741014";"Calculated instant fuel rate";"1.44162895927602";"L/h";"13.0158602";"77.5656731";
"46576.741014";"Fuel used";"0.00462758125506567";"L";"13.0158602";"77.5656731";
"46576.741014";"Fuel used (total)";"0.00462758125506567";"L";"13.0158602";"77.5656731";
"46576.741014";"Fuel used price";"0.00467385706761633";"₹";"13.0158602";"77.5656731";
"46576.741014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46576.741014";"Instant engine power (based on fuel consumption)";"6.38313749283575";"hp";"13.0158602";"77.5656731";
"46576.741014";"MAF air flow rate";"14.16";"g/sec";"13.0158602";"77.5656731";
"46576.741014";"Power from MAF";"16.992";"hp";"13.0158602";"77.5656731";
"46576.773014";"Altitude (GPS)";"859.6";"m";"13.0158602";"77.5656731";
"46576.773014";"Altitude (GPS)";"859.6";"m";"13.0158602";"77.5656731";
"46576.773014";"Average speed (GPS)";"0.0122703077895668";"km/h";"13.0158602";"77.5656731";
"46576.773014";"Average speed (GPS)";"0.0122701972258744";"km/h";"13.0158602";"77.5656731";
"46576.773014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46576.773014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46576.784014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46576.784014";"Average speed (GPS)";"0.0122671153032561";"km/h";"13.0158602";"77.5656731";
"46576.784014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46576.788014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46576.851014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46576.851014";"Average speed (GPS)";"0.0122477561016451";"km/h";"13.0158602";"77.5656731";
"46576.851014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46576.856014";"Fuel rail press.";"4432.35327349392";"psi";"13.0158602";"77.5656731";
"46576.929014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46576.979014";"Calculated engine load value";"34.9019607843137";"%";"13.0158602";"77.5656731";
"46577.028014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
